3572973-3606 	 emissziós@köd
3572974-5216 	 kiöblíthető@szennyező@anyag
3572975-3606 	 reflexiós@köd
3572976-2006, 2021 	 a@kereskedelem@útjában@álló@lokalizációs@korlát
3572979-2416 	 hitelkockázati@kiigazítás
3572980-2841 	 mozgássérültség
3572982-3206, 4406, 64 	 HESS
3572985-10, 3206 	 európai@felsőoktatási@nyilvántartás
3572986-2416 	 külföldi@érdekeltségbe@történt@nettó@befektetés@fedezeti@ügylete
3572989-0406 	 szakpolitikai@kísérletezés
3572990-1606, 6416 	 távfelülvizsgálat
3572992-10, 3206 	 európai@diplomás@pályakövető@felmérés
3572993-2011 	 a@Harmonizált@Rendszer@Bizottság@áruosztályozási@véleménye
3572994-2826, 3206 	 szociális@hatások
3572996-0406, 2826 	 a@fiatalok@részvétele
3573002-2836, 4406 	 időszakosan@munkanélküli@személy
3573003-2416, 4026 	 kamatfolyosó
3573006-0431 	 találat
3573008-0811, 7216 	 Uniós@Békealap@Kolumbiáért
3573015-1226 	 legfőbb@ügyész
3573019-24 	 helyszínen@kívüli@ellenőrzés
3573021-4816, 6411 	 automatizált@jármű
3573022-1006, 6806 	 Az@Európai@Ipar@Napja
3573024-3206 	 oktatási@célú@feltételes@készpénztranszfer
3573025-0811, 2811 	 szükséghelyzeti@szociális@védőháló
3573026-6811 	 kis@szénatomszámú@olefinek
3573029-6811 	 foszgénezés
3573031-5206, 68 	 koksztalanítás
3573033-5206, 68 	 nagyon@alacsony@NOx-kibocsátású@égő
3573034-24, 2416 	 tőkeküszöb
3573035-2836, 2841 	 orvosi@elbírálás
3573036-5206 	 vizes@mosó
3573037-6811 	 használt@levegő
3573038-3606 	 kriogén@levegőszétválasztás
3573042-5206, 68 	 regeneratív@aminos@mosás
3573043-6811 	 regeneratív@adszorpció
3573044-6811 	 nem@regeneratív@adszorpció
3573047-2031, 48 	 webshop-logisztikai@központ
3573048-6811 	 felületi@szűrés
3573051-6811 	 mélyágyas@szűrés
3573052-6811 	 áthordás
3573054-6811 	 kétlépcsős@porleválasztó
3573056-6811 	 pehely
3573064-2421, 4026 	 határidős@árfolyam-megállapodás
3573070-2416, 4026 	 elszámolt@veszteség
3573071-6811 	 száraz@gáz
3573072-6416 	 partnerségalakítás
3573073-6416 	 ikerintézményi@program
3573078-5216 	 égetés
3573082-6811 	 kis@tisztaságú@nitrogén
3573096-6811 	 tányéros@torony
3573097-2446 	 szakaszos@fizetés
3573099-2846, 6606, 6831 	 okos@funkciók@fogadására@való@alkalmasság
3573100-2846, 6606, 6831 	 okosépület-mutató
3573107-3226 	 műholdak@közötti@összeköttetés
3573117-68 	 termikus@kokszmentesítés
3573118-3606 	 standard@gyertya
3573119-6821 	 száraz@porleválasztó@ciklon
3573120-6811, 6821 	 nedves@ciklon
3573122-2841 	 multirezisztens@szervezet
3573123-2841 	 antimikrobiális@profilaxis
3573132-2841 	 antimikrobiális@stewardship
3573135-2841 	 utolsó@kezelési@lehetőséget@jelentő@antimikrobiális@szer
3573145-3606, 6821 	 nyílásfelület
3573147-3606 	 talajtan
3573150-1006 	 a@Régiók@Európai@Bizottsága@véleménytervezete
3573152-0431 	 online@radikalizálódás
3573153-0821, 1016 	 európai@védelmi@ipari@fejlesztési@program
3573157-1606, 4406 	 a@többoldalú@felügyelet@keretében@végzett@vizsgálat
3573160-10, 3206 	 EKT-professzúra
3573161-3606 	 többszegmensű@távcsőtükör
3573164-1006 	 rendes@ülés
3573165-3606 	 főtükör
3573166-0811, 28 	 rezilienciajavítási@támogatás
3573168-1006 	 fordítóosztály
3573169-1006 	 Koordinációs@Testület
3573170-1006 	 fordítás-észszerűsítési@intézkedés
3573175-1006 	 „@pivot@”@osztály
3573178-2841 	 vizsgálati@tanúsítvány
3573179-3606 	 seeing
3573180-1006 	 egyeztető@ülés
3573185-3606 	 periasztron
3573187-6411 	 tesztszoba
3573190-0431 	 a@tagállamokban@radikalizálódott@terrorista
3573191-2821 	 tripartizmus
3573194-2841, 3606 	 klinikai@mikrobiológiai@laboratórium
3573195-2841 	 perioperatív@antimikrobiális@profilaxis
3573196-2841 	 vénykiállítást@követő@felülvizsgálat
3573197-2841 	 előzetes@jóváhagyatás
3573198-2841 	 kumulatív@érzékenységi@kimutatás
3573202-16 	 a@körforgásos@gazdaság@érdekelt@feleinek@európai@platformja
3573204-2011, 2021, 4031 	 végleges@kiegyenlítő@vám
3573205-0816 	 uniós@katonai@misszió
3573206-2841 	 egységenként@történő@kiadás
3573208-3606 	 kékeltolódás
3573210-2841 	 megmaradt@antimikrobiális@szerek
3573211-2841 	 infekciókontroll-munkacsoportot@vezető@szakember
3573230-2021, 4031 	 termelési@kapacitás
3573241-1006 	 Antici-csoport@(@50.@cikk@)
3573242-1006 	 az@„@elnökség@barátai@”@csoport@(@a@nemzetközi@kulturális@kapcsolatokra@vonatkozó@uniós@megközelítés@)
3573243-1006 	 az@„@elnökség@barátai@”@csoport@(@az@ellenőrzéssel@történő@szabályozási@bizottsági@eljárás@alkalmazását@előíró@jogi@aktusok@kiigazítása@)
3573245-1006 	 az@„@elnökség@barátai@”@csoport@(@külső@beruházási@terv@és@Európai@Fenntartható@Fejlődési@Alap@(@EIP/EFFA)
3573247-1006 	 az@„@elnökség@barátai@”@csoport@(@a@hibrid@fenyegetésekkel@szembeni@fellépés@közös@kerete@1.@intézkedésének@végrehajtása@)
3573252-2841 	 gyógyszer-újrapozicionálás
3573270-16, 20, 24 	 értékesítési@volumen
3573271-5206 	 globális@éghajlatvédelmi@menetrend
3573272-2021, 4006 	 termelési@volumen
3573281-2836 	 utcai@szociális@munka
3573282-1621, 2031, 3236 	 megosztáson@alapuló@gazdaság
3573287-3606, 7611 	 Űrtechnológiát@Alkalmazó@Európai@Régiók@Hálózata
3573301-3226, 3231 	 nyíltadat-politika
3573308-2416, 2836 	 páneurópai@magánnyugdíjtermék
3573309-7616 	 ASEAN-charta
3573311-0811, 7616 	 Nürnbergi@nyilatkozat@az@EU@–@ASEAN@megerősített@partnerségről
3573312-0811, 7616 	 Bangkoki@nyilatkozat@a@közös@stratégiai@célokat@szolgáló@ASEAN@–@EU@globális@partnerség@előmozdításáról
3573313-0811, 7616 	 az@ASEAN@regionális@integrációját@támogató@program
3573314-7616 	 ASEAN@Gazdasági@Közösség
3573315-7616 	 ASEAN@Politikai-Biztonsági@Közösség
3573316-7616 	 ASEAN@Társadalmi-Kulturális@Közösség
3573317-0811, 7616 	 EU@–@ASEAN@átfogó@légiközlekedési@megállapodás
3573318-0421, 7616 	 ASEAN@Parlamentközi@Közgyűlés
3573321-0811, 1236, 7616 	 ASEAN@–@EU@emberi@jogi@program
3573325-2021, 4031, 6406 	 kismértékben@módosított
3573327-1236 	 „@először@a@legfontosabbak@”@elve
3573332-2836 	 gyermekgarancia
3573347-10 	 megállapodás@nélküli@brexit
3573354-2841 	 önmagát@korlátozó@fertőzés
3573368-10, 28, 3206 	 ErasmusPro
3573372-6411 	 vezeték@nélküli@hangfrekvenciás@PMSE-berendezés
3573380-1011 	 az@Európai@Tanács@keretében@ülésező@állam-@,@illetve@kormányfők@határozata
3573386-08, 36 	 tudománydiplomácia
3573389-0816, 1016 	 az@EULEX@Koszovó@feladatainak@átadására@vonatkozó@koncepció
3573394-68 	 primer@égési@zóna
3573395-6811 	 összenyomás
3573396-1216, 3236 	 ECRIS@referenciaalkalmazás
3573397-68 	 terelőszöges@szeparátor
3573401-6616 	 gyanta
3573405-3606, 5206, 5216 	 biológiailag@ártalmatlanítható@szerves@vegyület
3573407-6811 	 egylépcsős@extraktív-desztilláló@torony
3573408-6811 	 válaszfalas@torony
3573409-6811 	 termikusan@csatolt@desztillálás
3573412-4816 	 hőnfutás
3573415-6811 	 laposlángú@égő
3573416-2831 	 Kulturális@és@Kreatív@Városok@Figyelője
3573417-0806 	 EU@–@ASEAN@fokozott@regionális@párbeszéd@eszköze
3573418-0806 	 EU@–@ASEAN@regionális@párbeszéd@eszközének@emberi@jogi@kerete
3573419-0406, 0816 	 líbiai@kvartett
3573422-0811, 0821 	 az@Európai@Uniónak@az@iraki@biztonsági@ágazat@reformját@támogató@tanácsadó@missziója
3573425-1011 	 fejezet
3573426-1011 	 cím
3573427-1011 	 pont
3573430-0431, 1216, 3236 	 nemzeti@kiberbiztonsági@stratégia
3573431-1021, 2441 	 salátarendelet
3573433-0431, 3226 	 internetes@terrorizmus
3573435-1011 	 számozott@bekezdés
3573437-1011 	 számozatlan@bekezdés
3573440-6811 	 L-ergotionein
3573442-2431 	 tőkemegfelelési@mutató
3573448-3606, 52, 6811 	 tartózkodási@idő
3573449-0806, 2021 	 EU@–@Japán@szabadkereskedelmi@megállapodás
3573450-3606 	 nyomáscsökkentés
3573452-6821 	 vízgyűrűs@vákumszivattyú
3573453-0806, 1016 	 az@EU@és@Japán@közötti@stratégiai@partnerségi@megállapodás
3573460-6821 	 vízgyűrű
3573463-6616 	 fejgázáram
3573464-6811 	 folyadékfázisok@szétválasztása
3573473-1606 	 intelligens@gazdaság
3573475-4816 	 vitorlázás
3573479-2426, 3206 	 Erasmus+@mesterképzési@hitel
3573480-4806, 7611 	 Európai@Gépjármű-@és@Engedély-nyilvántartó@Hatóságok@Szövetsége
3573482-10, 44 	 az@írásbeli@tájékoztatási@kötelezettségről@szóló@irányelv
3573491-3606, 5211, 5641 	 mélyvízi@vörös@álsügér
3573494-10, 2836 	 987/2009/EK@rendelet@a@szociális@biztonsági@rendszerek@koordinálásáról@szóló@883/2004/EK@rendelet@végrehajtására@vonatkozó@eljárás@megállapításáról
3573495-6411, 68 	 transzkritikus@CO2-rendszer
3573511-1006, 1016 	 az@Egyesült@Királysággal@foglalkozó@munkacsoport
3573529-0821, 1006 	 Európai@Védelmi@Kutatási@Ügynökség
3573533-6411 	 géntechnológiával@nem@módosított@referencianövény
3573572-6411 	 szándékos@változás
3573573-6411 	 nem@szándékos@változás
3573574-08, 0811 	 Kínai@Gazdasági@és@Szociális@Tanács
3573583-6811 	 poliolefin@elasztomer
3573587-2431, 2836 	 RESAVER@projekt
3573591-2011 	 importfelügyeleti@rendszer
3573593-6606 	 Energiaügyi@Információs@Központ
3573594-2841 	 meghatározott@recipiens
3573595-0436 	 Szövetségi@Élelmiszerbiztonsági@és@Állategészségügyi@Hivatal
3573596-2431, 2821 	 biometrikus@kockázat
3573597-6811 	 membránszeparáció
3573628-12, 2416 	 bizalmi@vagyonkezelési@megállapodás
3573632-76, 7626 	 a@legkülső@régiók@települési@önkormányzatainak@szövetsége
3573633-3606 	 hígító@gőz
3573640-1211 	 örökbefogadás@szülői@hozzájárulás@nélkül
3573641-1211 	 örökbefogadást@engedélyező@határozat
3573644-2416 	 gyorsított@hitelbiztosíték
3573645-6821 	 teljes@jármű
3573646-0811, 2011 	 közös@kiemelt@ellenőrzési@terület
3573648-2011 	 közös@kiemelt@ellenőrzési@területre@vonatkozó@kedvezmény
3573649-4821 	 tüzelőanyag-ellátást@kiszolgáló@rendszer
3573652-1216, 4806 	 közúti@veszélyeztetés
3573656-1216, 4806 	 halált@okozó@közúti@veszélyeztetés
3573661-3606, 5631 	 Clausellina
3573662-3606, 5631 	 okari-dió
3573664-0431, 1006 	 radikalizálódással@foglalkozó@magas@szintű@szakértői@csoport
3573667-1606 	 állítólagos@jogellenes@támogatás
3573669-6006 	 galangagyökér
3573670-3606 	 gumós@sarkantyúka
3573671-3606, 5631 	 tritordeum
3573673-3606, 5631 	 muña
3573674-3606 	 avirivadió
3573676-12 	 karib-tengeri@térségre@vonatkozó@gazdaságélénkítési@törvény
3573677-12 	 a@karib-tengeri@térségre@vonatkozó@gazdaságélénkítési@törvény@kiterjesztéséről@szóló@törvény
3573678-5631 	 selyemtyúk
3573679-3606 	 fodrosbimbó
3573686-0816 	 állandó@jogállás
3573687-6821 	 az@LNG@megrekedése
3573690-3606 	 madárcsucsor
3573691-3606 	 nagylevelű@napraforgó
3573697-1616 	 részbeni@lezárásról@szóló@levél
3573700-1006, 6411 	 vizsgálati@jegyzőkönyv
3573704-7621, 7626 	 Könyvvizsgálók@Nemzetközi@Etikai@Standardjainak@Testülete
3573707-4026 	 személyhónap
3573709-2421, 2431 	 belföldi@szolgáltatóváltás
3573710-5206 	 „@A@mi@óceánunk@”@című@konferencia
3573712-1006 	 formáció
3573716-08, 52 	 óceándiplomácia
3573717-3226 	 postakerület
3573718-3226 	 postakörzet
3573720-4816 	 holtvágány
3573729-4816 	 európai@elektronikus@útdíjrendszer
3573733-5206 	 kondenzációs@részecskeszámláló
3573734-6411 	 elektromos@mobilitási@átmérő
3573735-6411, 6836 	 szórás
3573736-10, 4416 	 digitális@egységes@piaci@projektcsapat
3573739-0436 	 ad@hoc@rendelkezés
3573740-0436 	 ad@hoc@megállapodás
3573741-6811 	 tetrakontán
3573742-1006 	 Biztonságpolitikai@és@Konfliktusmegelőzési@Igazgatóság
3573745-3206 	 Erasmus@Mundus@közös@mesterképzés
3573749-2431 	 biztosítási@termékismertető
3573750-1006, 12 	 bizottsági@nyilatkozat
3573752-2811 	 migránsok@csalogatása
3573754-6811 	 permetadagolási@megoldás
3573755-6811 	 permetként@kibocsátható@termék
3573756-2021, 5606, 5631 	 ellenőrzési@rendszer
3573757-2021, 5606, 5631 	 tanúsítási@rendszer
3573758-2841, 3226, 6411 	 gyógyászati@test@kiterjedésű@hálózati@rendszer
3573759-2416, 2426 	 referenciamutató-kezelő
3573761-0436 	 segédattasé
3573767-1236, 7621 	 Nemzetközi@Holokauszt@Emlékezési@Szövetség
3573768-2846, 5206 	 Nagyvárosi@Jólét@Kezdeményezés
3573780-2826 	 Altiero@Spinelli-díj@az@Európáról@szóló@ismeretek@terjesztéséért
3573792-4816, 6821 	 érlelés
3573800-0436 	 I.@osztályú@tanácsos
3573801-0431, 2421 	 szupranacionális@kockázatértékelés
3573802-0431, 2421 	 cselekvési@terv@a@terrorizmusfinanszírozás@elleni@küzdelem@fokozásáról
3573803-0436 	 I.@osztályú@titkár
3573804-0436 	 II.@osztályú@titkár
3573805-7621 	 OECD-exporthitelbizottságok
3573806-0431, 2421 	 stratégiai@hiányosság
3573810-0431, 2421 	 kötelezett@szolgáltató
3573811-6826 	 fényáramvezérlő
3573812-2826 	 fogadás
3573814-2826 	 hagyományos@fogadás
3573820-2826 	 hagyományos@bingójáték
3573822-1016 	 Az@európai@adatgazdaság@kiépítése
3573828-72 	 dél-@és@kelet-mediterrán@régió
3573829-6826 	 átmenő@via
3573834-2411 	 készpénzjellegű@eszköz
3573836-3236 	 adatvédelmi@rendszer
3573838-2416 	 nagy@összeget@tároló@,@névtelen@,@előre@fizetett@kártya
3573840-0431, 2421 	 nagy@készpénzforgalmat@lebonyolító@vállalkozás
3573842-5631 	 radionuklid-korlátozó
3573844-0811 	 Nagyszabású@egyezség
3573845-0821 	 zárhomlokfal
3573847-0821 	 átmeneti@kúp
3573849-0821 	 zárkeret
3573850-1236, 3236 	 adathordozhatósághoz@való@jog
3573851-1236, 3236 	 az@adatkezelés@korlátozásához@való@jog
3573854-12, 3236 	 adat@megváltoztatása
3573856-0821 	 elsütőakasztó
3573860-0821 	 rámpa
3573861-0821 	 reteszelőfelület
3573862-3226 	 rövid@hatótávolságú@,@berendezések@közötti@közvetlen@összeköttetést@megvalósító@üzemmód
3573864-3226 	 szerzett@média
3573865-3236 	 perszóna
3573866-0821 	 expanziós@kamra
3573868-0821 	 hatástalanítási@tanúsítvány
3573869-0821 	 hivatalos@uniós@hatástalanítási@jel
3573873-5211 	 korlátozottan@áteresztő@lagúna
3573874-5211 	 fojtott@lagúna
3573877-0821 	 elsütőszerkezet
3573878-0821 	 kakas
3573879-0821 	 elsütőbillentyű
3573881-0821 	 ütőszeg
3573882-0821 	 billenőzár
3573883-0821 	 forgótömbzár
3573884-0821 	 bukótömbzár
3573888-4821 	 célkiválasztás
3573889-2431, 2826 	 nyugdíjkifizetés
3573890-2431, 2821 	 magánnyugdíjtermék
3573893-5206 	 Víztározók@fitoplanktonalapú@új@mediterrán@értékelési@rendszere
3573896-4016 	 expresszív@nonprofit@szervezet
3573897-4016 	 szolgáltató@nonprofit@szervezet
3573898-6811 	 hidratált@szilícium-dioxid
3573899-1011, 2416 	 második@pénzforgalmi@szolgáltatási@irányelv
3573900-2421 	 nem@hivatalos@értéktovábbítási@szolgáltatás
3573901-1011, 2416 	 a@fizetési@számlákról@szóló@irányelv
3573904-7606 	 Őslakos@Népeket@Érintő@Ügyekkel@Foglalkozó@Ügynökségközi@Támogató@Csoport
3573906-1006, 4021 	 hárompilléres@,@a@hozzáadott@értéket@figyelembe@vevő@értékelési@keret
3573907-1006, 2416, 4426 	 munkavállalói@képviseleti@testület
3573908-1006, 24, 6411 	 pénzügyi@technológiával@foglalkozó@munkacsoport
3573911-2416 	 minősítési@fokozat
3573913-2416 	 közvetített@hitel
3573915-1006, 2426 	 a@finanszírozás@katalizálása
3573916-2416 	 hitelfelvételi@költségek@összetett@mutatója
3573921-1211, 2426 	 vagyonkezelést@ellenőrző@személy
3573922-12, 2811 	 uniós@külföldi@állampolgár
3573923-1216 	 hozott@ítélet
3573924-12 	 megállapított@határidő
3573925-1006, 2416, 3221 	 statisztikai@jelentés
3573926-10, 2811, 3236 	 közös@személyazonosítóadat-tár
3573927-3236 	 „@találat/nincs@találat@”@lekérdezési@rendszer
3573929-12, 3231 	 Harmadik@Országbeli@Állampolgárok@Európai@Bűnügyi@Nyilvántartási@Információs@Rendszere
3573931-12 	 általános@megkeresés
3573933-2416, 2421 	 taktikai@eszközallokáció
3573934-1216 	 ítélethozatal@szerinti@tagállam
3573935-3236 	 interfész@szoftver
3573936-1216, 3236 	 nemzeti@központi@hozzáférési@pont
3573937-12, 2831 	 magángyűjtemény
3573946-24 	 kriptokonverziós@ügylet
3573947-4006 	 digitális@vevőfogadás
3573948-2416 	 a@pénzmosás@és@a@terrorizmusfinanszírozás@elleni@küzdelemben@részt@vevő@pénzügyi@felügyelet
3573959-2831, 3221 	 digitális@gyűjtemény
3573961-2026, 2426 	 átfogó@költségmutató
3573970-2846, 6831 	 építmény
3573971-2016, 6621 	 áramtőzsde-üzemeltető
3573981-1006, 1011, 2416 	 az@Európai@Beruházási@Bank@alapokmánya
3573986-7606, 7621 	 A@Kínzóeszközök@Kereskedelmének@Beszüntetését@Célzó@Szövetség
3573994-1006, 4411, 4426 	 Európai@Munkaügyi@Hatóság
3574004-7206 	 Ír-sziget
3574009-1216, 3236 	 sebezhetőségek@kihasználása
3574017-1006 	 strukturális@hitelezési@keret
3574042-3236 	 uniós@kiberbiztonsági@válságreagálási@keret
3574062-0431, 3236 	 kiberbiztonsági@ökoszisztéma
3574063-10, 3221 	 szándéknyilatkozat
3574069-1006, 3236 	 Európai@Uniós@Kiberbiztonsági@Ügynökség
3574073-1011 	 7.@cikk@szerinti@eljárás
3574087-1016 	 Súlyos@és@Szervezett@Bűnözés@Elleni@Európai@Központ
3574089-1006, 3236 	 Európai@Kiberbiztonsági@Kutatási@és@Kompetenciaközpont
3574093-10, 28 	 Európai@Szociális@Normaunió
3574095-1016, 2841 	 az@Európai@Bizottság@emlőrák@elleni@kezdeményezése
3574107-2446 	 minősített@adóalany
3574110-5631 	 ló-encephalomyelitis
3574112-2446 	 láncügyletnek@minősülő@helyzet
3574114-2446 	 a@héa@jövőjével@foglalkozó@csoport
3574116-1006, 20 	 uniós@kereskedelmi@megállapodásokkal@foglalkozó@tanácsadó@csoport
3574117-2011 	 az@Egyesült@Államok@és@a@karib-tengeri@térség@közötti@kereskedelmi@partnerségről@szóló@törvény
3574120-2446 	 a@hozzáadottérték-adóval@foglalkozó@szakértői@csoport
3574128-3236 	 információmegosztó@és@-elemző@központ
3574143-1006, 3206 	 az@Európai@Parlament@„@Nagykövet@iskola@”@programja
3574146-2421, 2431 	 határokon@átnyúló@szolgáltatóváltás
3574147-2831, 3611 	 értékelés
3574148-0811, 1006, 1616 	 határügyi@kapcsolattartó@pont
3574149-3236 	 kiberdialógus
3574163-7616 	 NAPTIP
3574164-3236, 68 	 ipari@automatizálási@és@vezérlőrendszerek
3574165-3236 	 európai@kiberbiztonsági@tanúsítási@rendszer
3574166-3236 	 európai@kiberbiztonsági@tanúsítvány
3574168-3236 	 európai@kiberbiztonsági@tanúsítási@csoport
3574169-3236 	 alapvető@szolgáltatásokat@nyújtó@szereplő
3574173-3236 	 digitális@szolgáltató
3574174-2026, 3236 	 digitális@szolgáltatás
3574192-12, 28 	 Reflektorfény@kezdeményezés
3574210-2011 	 ténymegállapító@jegyzőkönyv
3574212-6821 	 technológiai@víz
3574218-12 	 egyezségi@kísérlet
3574220-3236, 4826 	 repülésügyi@számítógép-@és@hálózatbiztonsági@vészhelyzeteket@elhárító@csoport
3574222-5641, 7621 	 Állományvédelmi@Bizottság
3574223-2841 	 echoikus@memória
3574225-3236 	 kiberbiztonsági@megbízhatóság
3574233-3226 	 doménnév-átalakító
3574234-1006, 1016 	 „@kevesebbet@hatékonyabban@”@megközelítéssel@foglalkozó@munkacsoport
3574236-3236 	 rugalmas@pool
3574240-1211, 2416, 40 	 vagyonfelügyelő
3574242-0431, 0821 	 puha@célpontokkal@foglalkozó@szakpolitikai@csoport
3574246-2006, 2011 	 maradványvám
3574254-2841 	 az@emlőrákszűrésre@és@–@diagnózisra@vonatkozó@európai@iránymutatások
3574256-0431, 3236 	 kiberválság
3574258-3236 	 fertőzöttségi@mutató
3574260-3236 	 online@közvetítő
3574261-1006 	 „@Szabadfoglalkozásúak@”@kategória
3574264-3236 	 sebezhetőségfeltárás
3574269-0406, 5206 	 IDDRI
3574276-0431, 3231 	 Cyber@Europe
3574278-0821 	 helyettesítő@erő
3574281-1016 	 egységes@piaci@irányítás
3574287-4806, 4826 	 Latin-amerikai@és@Karibi@Légiszállítási@Szövetség
3574297-3236 	 nagy@sávszélességű@alkalmazás
3574298-3606 	 biometrikusadat-rögzítő@eszköz
3574315-3606, 5211, 5641 	 tengeripér-félék
3574326-0811, 1611, 2426 	 Afrikai@Beruházási@Keret
3574333-10, 5206, 5211 	 uniós@cselekvési@terv@a@vadon@élő@állatok@és@növények@jogellenes@kereskedelme@ellen
3574346-2841 	 „@basket@”@vizsgálat
3574353-3236 	 megbízható@bejelentő
3574359-3236 	 árnyékletiltás
3574367-3236 	 viszontbejelentés
3574369-6021, 6031 	 Cukorpiaci@Megfigyelőközpont
3574379-1011, 3236 	 az@adatok@szabad@áramlásával@foglalkozó@bizottság
3574380-1006 	 átalányösszegű@utazási@ellátmány
3574382-1006 	 távolsági@pótlék
3574384-1006 	 útidőpótlék
3574388-0821, 2426 	 képességfejlesztési@projekt
3574390-1006 	 útiköltség
3574399-1006 	 kiegészítő@ellátmány
3574400-1006 	 legmagasabb@referenciaár
3574403-24, 2831 	 a@kulturális@és@kreatív@ágazatok@garanciaeszköze
3574426-1006 	 szállásköltségek
3574428-1016 	 polgári@műveleti@tervezés
3574436-7221 	 a@Csád-tó@medencéje
3574440-2811 	 líbiai@parti@őrség
3574442-0431 	 gázolásos@támadás
3574443-2826, 2836 	 szociális@eredménytábla
3574446-3236, 4826, 7611 	 Európai@Légi@Közlekedési@Kiberbiztonsági@Központ
3574455-1011, 1616 	 csaláskockázat-értékelő@eszköz
3574457-1016, 1606 	 stabilizációs@eszköz
3574458-1016, 1606, 2426 	 európai@beruházásvédelmi@rendszer
3574459-1016, 1606, 4406 	 munkanélküliségi@viszontbiztosítási@rendszer
3574466-4026 	 elszámoltathatóság
3574467-4026 	 számviteli@becslés
3574468-4026 	 számviteli@feljegyzések
3574469-4026 	 számviteli@rendszer
3574470-4026 	 számlák
3574471-4026 	 beszámoló
3574472-4026 	 eredményszemléletű@számvitel
3574473-4026 	 anomália
3574474-4026 	 elemzési@eljárás
3574475-4026 	 alkalmazandó@pénzügyi@beszámolási@keretrendszer
3574476-4026 	 informatikai@alkalmazásokon@alapuló@kontroll
3574477-4026 	 megfelelő@ellenőrzési@bizonyíték
3574478-4026 	 állítás
3574479-4026 	 bizonyosságot@nyújtó@szolgáltatás
3574480-4026 	 ellenőrzés
3574481-4026 	 ellenőrzési@bizonyíték
3574482-4026 	 ellenőrzési@terület
3574483-4026 	 ellenőrzési@cél
3574484-4026 	 ellenőri@vélemény
3574485-4026 	 ellenőrzési@eljárás
3574486-4026 	 ellenőrzési@program
3574487-4026 	 ellenőrzési@kockázat
3574488-4026 	 az@ellenőrzés@hatóköre
3574489-4026 	 ellenőrzési@stratégia
3574490-4026 	 ellenőrzési@feladat
3574491-4026 	 pénzforgalmi@szemléletű@számvitel
3574492-4026 	 összehasonlító@pénzügyi@információk
3574493-4026 	 helyettesítő@kontroll
3574494-4026 	 teljeskörűség
3574495-4026 	 szabályszerűség
3574496-4026 	 számszaki@ellenőrzés
3574497-4026 	 számítógépes@ellenőrzési@eszközök
3574498-4026 	 számítógépes@információs@rendszer
3574499-4026 	 konfidenciaszint
3574500-4026 	 megerősítés
3574501-4026 	 kontrolltevékenységek
3574502-4026 	 kontrollkörnyezet
3574503-4026 	 kontrollkockázat
3574504-4026 	 megerősítő@bizonyíték
3574505-4026 	 kritériumok
3574506-4026 	 feltárási@kockázat
3574507-4026 	 közlés
3574508-4026 	 támogathatóság
3574509-4026 	 tájékoztatáskérés
3574510-4026 	 az@ellenőrzött@szervezet@kockázatértékelési@eljárása
3574511-4026 	 hiba
3574512-4026 	 egyedi@hiba
3574513-4026 	 ismert@hiba
3574514-4026 	 létezés@és@tulajdonlás
3574515-4026 	 várható@hiba
3574516-4026 	 extrapolálás
3574517-4026 	 irányítás
3574518-4026 	 információs@rendszer@és@tájékoztatás
3574519-4026 	 eredendő@kockázat
3574520-4026 	 szemle
3574521-4026 	 belső@ellenőrzés
3574522-4026 	 belső@kontroll
3574523-4026 	 szabálytalanság
3574524-4026 	 jogszerűség@és@szabályszerűség
3574525-4026 	 hatókör-korlátozás
3574526-4026 	 lényegesség
3574527-4026 	 mennyiségi@ellenőrzés
3574528-4026 	 téves@állítás
3574529-4026 	 pénzegységalapú@mintavétel
3574530-4026 	 a@kontrollok@monitorozása
3574531-4026 	 nem@mintához@kötődő@kockázat
3574532-4026 	 megfigyelés
3574533-4026 	 vélemény
3574534-4026 	 minősítés@nélküli@vélemény
3574535-4026 	 korlátozott@vélemény
3574536-4026 	 elutasító@vélemény
3574537-4026 	 véleménynyilvánítás@megtagadása
3574538-4026 	 sokaság
3574539-4026 	 becslésen@alapuló@tesztelés
3574540-4026 	 információk@bemutatása
3574541-4026 	 szakmai@szkepticizmus
3574542-4026 	 kivetítés
3574543-4026 	 valódiság
3574544-4026 	 releváns@ellenőrzési@bizonyíték
3574545-4026 	 a@beszámoló@megbízhatósága
3574546-4026 	 megbízható@(@ellenőrzési@bizonyíték@)
3574547-4026 	 művelet@újbóli@elvégzése
3574548-4026 	 mintavétel
3574549-4026 	 mintához@kötődő@kockázat
3574550-4026 	 mintavételi@egység
3574551-4026 	 szegmensinformációk
3574552-4026 	 saját@hatáskörben@választott@ellenőrzés
3574553-4026 	 jelentős@kockázat
3574554-4026 	 statisztikai@mintavétel
3574555-4026 	 a@sokaság@rétegzése
3574556-4026 	 az@ellenőrzés@lezárása@után@felmerülő@esemény
3574557-4026 	 a@tartalom@elsődlegessége@a@formával@szemben
3574558-4026 	 tételes@ellenőrzési@eljárás
3574559-4026 	 elegendő@ellenőrzési@bizonyíték
3574560-4026 	 a@kontrollok@tesztelése
3574561-4026 	 elfogadható@hiba
3574562-4026 	 teljes@hiba
3574563-4026 	 bizonytalanság
3574564-4026 	 értékelés
3574567-0816, 10, 1016, 3221 	 európai@hírszerző@egység
3574568-3606, 52, 5631 	 tápanyag-gazdálkodás
3574569-7226 	 Koreai-félsziget
3574570-08 	 önálló@uniós@szankció
